"11/25/13 14:11:54","rafee","new_observation","yellow","blue","null"
"11/25/13 14:11:56","jude","update_observation","gray","pink","Because I saw Pink pass in front of Gray."
"11/25/13 14:11:57","rafee","update_observation","yellow","blue","Because I saw Blue pass in front of Yellow."
"11/25/13 14:11:57","nora","new_observation","green","pink","null"
"11/25/13 14:11:57","simone","new_observation","gray","pink","null"
"12/25/13 14:12:00","simone","update_observation","gray","pink","Because I saw that one was faster than the other."
"12/25/13 14:12:00","rafee","new_observation","yellow","pink","null"
"12/25/13 14:12:01","kay","new_observation","orange","brown","null"
"12/25/13 14:12:01","nora","update_observation","green","pink","Because I saw Pink pass in front of Green."
"12/25/13 14:12:02","rafee","update_observation","yellow","pink","Because I saw Pink pass in front of Yellow."
"12/25/13 14:12:03","kay","update_observation","orange","brown","Because I saw Brown pass in front of Orange."
"12/25/13 14:12:07","charlotte","new_observation","red","pink","null"
"12/25/13 14:12:09","jamie","new_observation","red","pink","null"
"12/25/13 14:12:09","erica","new_observation","red","pink","null"
"12/25/13 14:12:11","charlotte","update_observation","red","pink","Because of another reason."
"12/25/13 14:12:11","kay","new_observation","brown","orange","null"
"12/25/13 14:12:12","erica","update_observation","red","pink","Because I saw that one was faster than the other."
"12/25/13 14:12:15","jamie","update_observation","red","pink","Because of another reason."
"12/25/13 14:12:16","kay","update_observation","brown","orange","Because of another reason."
"12/25/13 14:12:17","erica","new_observation","yellow","pink","null"
"12/25/13 14:12:19","erica","update_observation","yellow","pink","Because I saw that one was faster than the other."
"12/25/13 14:12:19","charlotte","new_observation","yellow","pink","null"
"12/25/13 14:12:21","erica","new_observation","blue","pink","null"
"12/25/13 14:12:22","erica","remove_observation","blue","pink","null"
"12/25/13 14:12:23","charlotte","update_observation","yellow","pink","Because I saw Pink pass in front of Yellow."
"12/25/13 14:12:24","erica","new_observation","blue","pink","null"
"12/25/13 14:12:26","steffany","new_observation","blue","pink","null"
"12/25/13 14:12:27","erica","update_observation","blue","pink","Because I saw that one was faster than the other."
"12/25/13 14:12:29","erica","new_observation","green","pink","null"
"12/25/13 14:12:29","charlotte","new_observation","blue","pink","null"
"12/25/13 14:12:30","steffany","update_observation","blue","pink","Because I saw Pink pass in front of Blue."
"12/25/13 14:12:31","erica","update_observation","green","pink","Because I saw that one was faster than the other."
"12/25/13 14:12:31","alastair","new_observation","green","yellow","null"
"12/25/13 14:12:32","charlotte","update_observation","blue","pink","Because I saw Pink pass in front of Blue."
"12/25/13 14:12:33","erica","new_observation","orange","pink","null"
"12/25/13 14:12:34","erica","update_observation","orange","pink","Because of another reason."
"12/25/13 14:12:34","alastair","update_observation","green","yellow","Because I saw Yellow pass in front of Green."
"12/25/13 14:12:34","charlotte","new_observation","gray","pink","null"
"12/25/13 14:12:38","charlotte","update_observation","gray","pink","Because I saw Pink pass in front of Gray."
"12/25/13 14:12:39","jude","new_observation","green","gray","null"
"12/25/13 14:12:40","erica","remove_observation","orange","pink","Because of another reason."
"12/25/13 14:12:40","charlotte","new_observation","orange","pink","null"
"12/25/13 14:12:42","erica","new_observation","orange","pink","null"
"12/25/13 14:12:42","rafee","new_observation","brown","pink","null"
"12/25/13 14:12:42","jude","update_observation","green","gray","Because I saw that one was faster than the other."
"12/25/13 14:12:42","charlotte","update_observation","orange","pink","Because I saw Pink pass in front of Orange."
"12/25/13 14:12:43","rafee","update_observation","brown","pink","Because I saw Pink pass in front of Brown."
"12/25/13 14:12:43","erica","update_observation","orange","pink","Because I saw that one was faster than the other."
"12/25/13 14:12:44","charlotte","new_observation","green","pink","null"
"12/25/13 14:12:45","charlotte","update_observation","green","pink","Because I saw Pink pass in front of Green."
"12/25/13 14:12:46","erica","new_observation","gray","pink","null"
"12/25/13 14:12:48","charlotte","new_observation","brown","pink","null"
"12/25/13 14:12:49","rafee","new_observation","blue","pink","null"
"12/25/13 14:12:49","erica","update_observation","gray","pink","Because I saw Pink pass in front of Gray."
"12/25/13 14:12:50","charlotte","update_observation","brown","pink","Because I saw Pink pass in front of Brown."
"12/25/13 14:12:50","rafee","update_observation","blue","pink","Because I saw Pink pass in front of Blue."
"12/25/13 14:12:55","kay","new_observation","pink","red","null"
"12/25/13 14:12:55","rafee","new_observation","gray","pink","null"
"12/25/13 14:12:56","rafee","update_observation","gray","pink","Because I saw Pink pass in front of Gray."
"12/25/13 14:12:57","kay","update_observation","pink","red","Because I saw that one was faster than the other."
"12/25/13 14:12:58","erica","new_observation","brown","pink","null"
"13/25/13 14:13:00","rafee","new_observation","orange","pink","null"
"13/25/13 14:13:01","rafee","update_observation","orange","pink","Because I saw Pink pass in front of Orange."
"13/25/13 14:13:04","simone","new_observation","pink","red","null"
"13/25/13 14:13:04","erica","update_observation","brown","pink","Because I saw that one was faster than the other."
"13/25/13 14:13:06","charlotte","new_observation","green","blue","null"
"13/25/13 14:13:07","simone","remove_observation","pink","red","null"
"13/25/13 14:13:07","jamie","new_observation","green","brown","null"
"13/25/13 14:13:08","jude","new_observation","orange","brown","null"
"13/25/13 14:13:08","charlotte","update_observation","green","blue","Because I saw Blue pass in front of Green."
"13/25/13 14:13:09","kay","remove_observation","pink","red","Because I saw that one was faster than the other."
"13/25/13 14:13:10","jamie","update_observation","green","brown","Because I saw that one was faster than the other."
"13/25/13 14:13:11","jude","remove_observation","orange","brown","null"
"13/25/13 14:13:11","erica","new_observation","green","blue","null"
"13/25/13 14:13:13","erica","update_observation","green","blue","Because I saw that one was faster than the other."
"13/25/13 14:13:14","steffany","new_observation","orange","brown","null"
"13/25/13 14:13:14","jude","new_observation","brown","orange","null"
"13/25/13 14:13:14","nora","new_observation","red","pink","null"
"13/25/13 14:13:16","steffany","update_observation","orange","brown","Because I saw Brown pass in front of Orange."
"13/25/13 14:13:17","nora","update_observation","red","pink","Because I saw Pink pass in front of Red."
"13/25/13 14:13:17","jude","update_observation","brown","orange","Because I saw that one was faster than the other."
"13/25/13 14:13:20","charlotte","new_observation","gray","blue","null"
"13/25/13 14:13:21","erica","new_observation","green","yellow","null"
"13/25/13 14:13:22","charlotte","update_observation","gray","blue","Because I saw Blue pass in front of Gray."
"13/25/13 14:13:23","rafee","new_observation","green","brown","null"
"13/25/13 14:13:24","erica","update_observation","green","yellow","Because I saw Yellow pass in front of Green."
"13/25/13 14:13:24","simone","new_observation","green","pink","null"
"13/25/13 14:13:24","rafee","update_observation","green","brown","Because I saw Brown pass in front of Green."
"13/25/13 14:13:27","simone","update_observation","green","pink","Because I saw Pink pass in front of Green."
"13/25/13 14:13:28","jude","new_observation","yellow","blue","null"
"13/25/13 14:13:28","rafee","new_observation","green","yellow","null"
"13/25/13 14:13:29","charlotte","new_observation","orange","blue","null"
"13/25/13 14:13:30","charlotte","update_observation","orange","blue","Because I saw Blue pass in front of Orange."
"13/25/13 14:13:30","rafee","update_observation","green","yellow","Because I saw Yellow pass in front of Green."
"13/25/13 14:13:30","mateu","new_observation","green","pink","null"
"13/25/13 14:13:31","jude","update_observation","yellow","blue","Because I saw that one was faster than the other."
"13/25/13 14:13:33","steffany","new_observation","green","gray","null"
"13/25/13 14:13:34","kay","remove_observation","brown","orange","Because of another reason."
"13/25/13 14:13:34","mateu","remove_observation","green","pink","null"
"13/25/13 14:13:38","mateu","new_observation","green","pink","null"
"13/25/13 14:13:38","erica","new_observation","pink","gray","null"
"13/25/13 14:13:39","steffany","update_observation","green","gray","Because I saw that one was faster than the other."
"13/25/13 14:13:41","jamie","new_observation","blue","yellow","null"
"13/25/13 14:13:42","jude","remove_observation","brown","orange","Because I saw that one was faster than the other."
"13/25/13 14:13:42","charlotte","new_observation","yellow","blue","null"
"13/25/13 14:13:43","erica","remove_observation","pink","gray","null"
"13/25/13 14:13:43","jamie","update_observation","blue","yellow","Because I saw that one was faster than the other."
"13/25/13 14:13:44","jude","new_observation","blue","brown","null"
"13/25/13 14:13:45","charlotte","update_observation","yellow","blue","Because I saw that one was faster than the other."
"13/25/13 14:13:45","kay","new_observation","pink","red","null"
"13/25/13 14:13:46","mateu","update_observation","green","pink","Because I saw Pink pass in front of Green."
"13/25/13 14:13:47","steffany","new_observation","red","green","null"
"13/25/13 14:13:47","rafee","new_observation","orange","red","null"
"13/25/13 14:13:47","kay","update_observation","pink","red","Because I saw that one was faster than the other."
"13/25/13 14:13:51","steffany","update_observation","red","green","Because of another reason."
"13/25/13 14:13:51","rafee","remove_observation","orange","red","null"
"13/25/13 14:13:53","nora","new_observation","blue","pink","null"
"13/25/13 14:13:58","nora","update_observation","blue","pink","Because I saw that one was faster than the other."
"13/25/13 14:13:58","nora","update_observation","blue","pink","Because I saw Pink pass in front of Blue."
"13/25/13 14:13:59","steffany","new_observation","green","pink","null"
"13/25/13 14:13:59","simone","remove_observation","blue","pink","Because I saw Pink pass in front of Blue."
"14/25/13 14:14:01","mateu","new_observation","green","gray","null"
"14/25/13 14:14:01","steffany","update_observation","green","pink","Because I saw Pink pass in front of Green."
"14/25/13 14:14:02","simone","new_observation","blue","pink","null"
"14/25/13 14:14:04","mateu","update_observation","green","gray","Because I saw that one was faster than the other."
"14/25/13 14:14:05","simone","update_observation","blue","pink","Because I saw Pink pass in front of Blue."
"14/25/13 14:14:08","steffany","new_observation","yellow","pink","null"
"14/25/13 14:14:10","steffany","update_observation","yellow","pink","Because I saw Pink pass in front of Yellow."
"14/25/13 14:14:11","steffany","new_observation","red","pink","null"
"14/25/13 14:14:13","erica","remove_observation","blue","pink","Because I saw that one was faster than the other."
"14/25/13 14:14:14","charlotte","new_observation","red","blue","null"
"14/25/13 14:14:14","steffany","update_observation","red","pink","Because of another reason."
"14/25/13 14:14:14","erica","new_observation","blue","pink","null"
